"","GSM711956"
"7996258",1.5723
"7996260",5.11348
"7996264",4.266
"7996281",4.6997
"7996286",3.18818
"7996288",1.58405
"7996290",5.16792
"7996313",3.16411
"7996318",6.60709
"7996331",3.70115
"7996341",4.80975
"7996345",5.7257
"7996361",3.39843
"7996377",4.54372
"7996391",2.25928
"7996393",7.52407
"7996403",5.40926
"7996423",4.57057
"7996430",5.12405
"7996448",5.03926
"7996455",5.8727
"7996468",4.63218
"7996490",5.94704
"7996498",3.31735
"7996516",3.08034
"7996546",3.54676
"7996563",4.01972
"7996569",4.48344
"7996571",5.13045
"7996593",6.62747
"7996608",3.46857
"7996647",4.18038
"7996651",4.39443
"7996654",2.88428
"7996675",5.42545
"7996677",6.67163
"7996685",6.01624
"7996715",4.44613
"7996720",5.78917
"7996725",4.48771
"7996744",5.46483
"7996759",4.87409
"7996761",4.79352
"7996772",6.32834
"7996785",5.44771
"7996805",1.90134
"7996807",5.28477
"7996819",6.18338
"7996837",7.92962
"7996860",5.01634
"7996879",2.18529
"7996883",3.94546
"7996891",7.04687
"7996908",6.04617
"7996917",1.64908
"7996919",6.11847
"7996934",5.75668
"7996943",2.54373
"7996945",1.98006
"7996947",6.98278
"7996954",6.25434
"7996976",5.36618
"7997008",2.27055
"7997010",3.42242
"7997025",6.10866
"7997032",3.45491
"7997048",6.01895
"7997059",5.45282
"7997072",4.50894
"7997099",7.5947
"7997128",4.54853
"7997135",3.60372
"7997137",2.94859
"7997139",3.99001
"7997152",4.24718
"7997158",5.03322
"7997164",2.27758
"7997166",1.99224
"7997168",8.27602
"7997179",3.84648
"7997188",2.47048
"7997192",2.81083
"7997197",5.96322
"7997226",2.05396
"7997228",2.30719
"7997230",8.09132
"7997239",7.60676
"7997245",4.97145
"7997247",5.47926
"7997257",4.64232
"7997264",5.32294
"7997272",8.55962
"7997281",5.22216
"7997289",2.64767
"7997319",4.29513
"7997321",4.62399
"7997332",4.81932
"7997336",3.07142
"7997346",3.13224
"7997352",4.58952
"7997372",1.80107
"7997374",2.62231
"7997381",4.12854
"7997396",4.88953
"7997401",3.85834
"7997414",6.40923
"7997427",6.4129
"7997453",5.67816
"7997489",11.1539
"7997491",6.07887
"7997498",2.73748
"7997500",1.74341
"7997502",2.54237
"7997504",3.96769
"7997520",7.0336
"7997525",4.84696
"7997533",4.0699
"7997542",3.36165
"7997556",3.23504
"7997569",4.26999
"7997582",3.92314
"7997593",5.41352
"7997626",4.73866
"7997633",7.16846
"7997642",6.67355
"7997662",5.26944
"7997676",2.93645
"7997680",5.43219
"7997700",4.10077
"7997702",5.53475
"7997712",5.7187
"7997724",2.51173
"7997726",3.16593
"7997731",3.13305
"7997733",4.86296
"7997735",5.63204
"7997738",2.34079
"7997740",6.65457
"7997746",3.29823
"7997755",4.34329
"7997765",4.46199
"7997767",4.58748
"7997779",5.68012
"7997801",3.80343
"7997808",3.02446
"7997810",4.56041
"7997827",4.24842
"7997829",2.67566
"7997832",4.10475
"7997839",3.82414
"7997852",5.39939
"7997861",2.09109
"7997863",4.91852
"7997875",3.13239
"7997880",3.71901
"7997896",4.57495
"7997904",6.29524
"7997907",3.21634
"7997909",5.79664
"7997933",4.0231
"7997940",8.13893
"7997942",4.68223
"7997962",5.81394
"7997976",3.39606
"7997982",5.66286
"7998002",4.70981
"7998015",4.60347
"7998033",7.04602
"7998053",4.33769
"7998055",3.91971
"7998063",5.44481
"7998072",4.16493
"7998083",4.50262
"7998103",5.15639
"7998115",5.33734
"7998117",5.2538
"7998119",5.96747
"7998129",5.95277
"7998136",5.43373
"7998157",5.44018
"7998174",7.11762
"7998190",3.7362
"7998211",4.93016
"7998222",4.94969
"7998233",5.88243
"7998249",3.29909
"7998251",5.14424
"7998265",5.7069
"7998267",5.33881
"7998280",4.31947
"7998297",3.85195
"7998307",3.78055
"7998336",4.40763
"7998351",4.22899
"7998367",4.46232
"7998374",3.56215
"7998381",5.4206
"7998392",3.63145
"7998399",4.04768
"7998405",4.59275
"7998407",3.39204
"7998414",3.74171
"7998427",4.72182
"7998434",5.15343
"7998444",4.8201
"7998449",5.34922
"7998457",4.21957
"7998466",4.75186
"7998485",4.49095
"7998494",3.73676
"7998510",5.46589
"7998538",3.60772
"7998542",4.60232
"7998577",4.6882
"7998585",5.45171
"7998590",5.08299
"7998601",4.69364
"7998604",5.97916
"7998615",2.49134
"7998629",3.7518
"7998634",4.60612
"7998637",5.38965
"7998643",4.59116
"7998655",8.22323
"7998664",5.41284
"7998666",5.06062
"7998668",4.28363
"7998679",5.06518
"7998692",5.30805
"7998700",4.67525
"7998722",6.47001
"7998724",3.11325
"7998749",4.81892
"7998759",5.4968
"7998762",4.69819
"7998774",7.12306
"7998784",3.46702
"7998817",4.19639
"7998820",4.80351
"7998823",5.50374
"7998825",7.51936
"7998835",6.3907
"7998841",5.50374
"7998843",5.16461
"7998852",6.18985
"7998861",4.39587
"7998872",4.36235
"7998878",4.75049
"7998886",3.60421
"7998898",2.48061
"7998902",5.14765
"7998910",4.15557
"7998921",3.89977
"7998927",3.87853
"7998929",3.26988
"7998931",4.753
"7998940",3.09921
"7998952",3.34531
"7998959",2.09261
"7998961",1.45172
"7998963",1.23126
"7998965",2.05011
"7998967",3.60858
"7998978",3.74976
"7998983",3.64584
"7999008",4.25429
"7999023",2.61046
"7999025",6.69999
"7999044",6.98136
"7999079",4.75672
"7999093",2.78682
"7999102",4.21765
"7999112",4.66083
"7999120",4.6823
"7999149",4.4414
"7999160",3.74504
"7999171",2.55791
"7999173",6.08109
"7999177",4.38736
"7999196",4.13686
"7999206",3.19811
"7999217",5.89519
"7999233",5.83134
"7999253",4.96922
"7999279",4.05592
"7999291",3.89662
"7999304",4.57149
"7999315",1.69108
"7999317",4.82775
"7999319",5.78665
"7999326",8.4057
"7999356",2.11954
"7999360",8.45158
"7999362",4.72885
"7999364",3.28895
"7999382",5.76933
"7999384",2.55748
"7999387",7.70863
"7999396",3.02356
"7999404",2.8441
"7999406",3.34479
"7999408",1.63755
"7999410",1.27018
"7999412",3.06979
"7999419",4.62852
"7999423",4.72949
"7999427",2.94714
"7999431",3.30931
"7999433",3.60375
"7999435",3.66213
"7999440",3.40606
"7999447",3.23499
"7999468",7.26267
"7999476",4.18447
"7999478",6.31115
"7999496",6.99344
"7999520",6.91511
"7999532",7.66441
"7999547",2.843
"7999550",2.59893
"7999553",4.87304
"7999560",1.62733
"7999562",7.12929
"7999588",5.90518
"7999591",5.13892
"7999594",4.40304
"7999596",5.70628
"7999598",5.80752
"7999608",7.71014
"7999614",6.9505
"7999634",7.56474
"7999642",7.45777
"7999674",5.22456
"7999718",5.76966
"7999725",2.9685
"7999727",3.76036
"7999750",4.40304
"7999752",6.42284
"7999754",5.83099
"7999766",7.46387
"7999769",7.32719
"7999791",8.2886
"7999827",7.54917
"7999834",10.0756
"7999841",8.0514
"7999884",5.99406
"7999886",4.69632
"7999889",5.50774
"7999903",6.50381
"7999909",6.35467
"7999916",5.09833
"7999920",3.13756
"7999936",3.36982
"7999952",2.6573
"7999965",2.72039
"7999981",3.41432
"7999999",1.76396
"8000001",1.56619
"8000003",5.58822
"8000013",4.57025
"8000028",5.3148
"8000034",2.9681
"8000097",2.49398
"8000117",3.62091
"8000131",8.39942
"8000156",9.53186
"8000167",8.62145
"8000184",6.01178
"8000192",7.27997
"8000200",7.50693
"8000205",8.43833
"8000217",10.1336
"8000222",8.21861
"8000229",2.58587
"8000236",5.67861
"8000244",5.89313
"8000263",5.80772
"8000284",5.84339
"8000310",4.271
"8000323",5.81784
"8000329",5.78271
"8000346",5.59254
"8000369",1.66143
"8000371",3.54273
"8000375",5.41088
"8000399",3.81676
"8000407",1.72814
"8000409",7.86649
"8000411",3.00914
"8000413",6.7957
"8000425",5.63416
"8000465",2.02525
"8000467",3.95319
"8000480",2.87871
"8000482",7.11631
"8000501",7.54278
"8000507",8.24518
"8000537",7.56157
"8000543",4.88955
"8000567",4.0531
"8000574",4.42476
"8000582",3.80592
"8000590",3.48913
"8000600",4.0834
"8000603",6.68143
"8000614",1.70961
"8000616",4.91444
"8000632",3.55738
"8000634",1.99186
"8000636",8.16778
"8000638",9.32002
"8000649",6.27166
"8000651",7.81265
"8000676",8.69006
"8000687",9.43962
"8000690",6.27166
"8000692",7.70918
"8000700",1.71108
"8000702",3.95221
"8000706",6.88952
"8000716",4.95222
"8000738",4.36462
"8000746",3.09176
"8000748",4.08655
"8000757",3.68821
"8000772",4.00039
"8000779",3.48214
"8000791",5.1827
"8000799",4.01856
"8000811",6.96225
"8000823",9.30772
"8000834",9.24026
"8000848",5.23081
"8000856",4.57801
"8000869",3.73431
"8000882",2.95038
"8000884",6.40088
"8000890",5.9346
"8000897",5.59672
"8000899",4.93577
"8000903",4.91459
"8000906",4.33896
"8000910",3.77117
"8000917",4.41608
"8000924",3.84822
"8000928",2.29991
"8000930",1.46016
"8000932",3.9086
"8000941",3.59675
"8000945",3.54359
"8000948",5.43749
"8000957",2.20651
"8000963",3.29528
"8000974",3.95365
"8000978",3.65764
"8000998",6.73383
"8001007",4.82836
"8001014",3.99671
"8001030",5.1657
"8001037",1.93016
"8001041",4.28566
"8001046",3.49298
"8001048",5.0378
"8001064",3.13766
"8001067",6.52889
"8001070",1.76214
"8001072",3.1097
"8001082",4.40474
"8001099",6.9824
"8001102",7.95019
"8001104",10.2137
"8001108",4.68147
"8001111",5.28167
"8001113",2.82044
"8001131",1.94011
"8001133",4.29302
"8001147",4.90322
"8001149",7.78376
"8001163",3.52721
"8001178",4.05663
"8001183",1.18754
"8001185",7.3976
"8001197",3.76709
"8001211",7.80307
"8001231",3.78756
"8001233",2.74721
"8001235",2.59449
"8001271",3.2385
"8001306",5.66813
"8001317",6.79681
"8001325",1.70489
"8001327",1.90735
"8001329",4.4
"8001337",4.32882
"8001348",3.50813
"8001350",6.28873
"8001371",2.82449
"8001373",3.21746
"8001385",1.79148
"8001387",3.41611
"8001392",1.85029
"8001394",6.01755
"8001402",2.36299
"8001410",5.86212
"8001423",4.32002
"8001449",4.27275
"8001455",3.56077
"8001457",7.1441
"8001464",2.33819
"8001477",6.78107
"8001496",7.04067
"8001507",6.55894
"8001529",6.32427
"8001531",8.46258
"8001535",1.73562
"8001537",5.55422
"8001547",6.44177
"8001552",4.75591
"8001564",5.78976
"8001576",3.89417
"8001587",4.98668
"8001615",3.80592
"8001651",4.33255
"8001656",2.26996
"8001658",6.60295
"8001666",6.75215
"8001680",4.01911
"8001682",3.17321
"8001691",1.48127
"8001693",7.98548
"8001746",4.96624
"8001748",6.61206
"8001750",4.27718
"8001764",6.48198
"8001776",2.56265
"8001780",2.02809
"8001782",7.14308
"8001784",2.75605
"8001798",2.1823
"8001800",9.14506
"8001816",4.70968
"8001818",6.74443
"8001830",6.28223
"8001841",7.93242
"8001858",2.00736
"8001876",6.40245
"8001898",3.31951
"8001918",3.55478
"8001924",7.19002
"8001932",3.86726
"8001938",5.56238
"8001946",3.99529
"8001953",4.03582
"8001971",3.74117
"8001981",4.39954
"8002005",2.95772
"8002018",1.93767
"8002020",5.23628
"8002027",2.72997
"8002029",4.51649
"8002041",6.53586
"8002051",3.94679
"8002057",4.44159
"8002072",4.19078
"8002082",3.84479
"8002087",4.95116
"8002102",4.51157
"8002104",5.01843
"8002121",4.42366
"8002133",5.44747
"8002143",5.2819
"8002152",5.70069
"8002181",2.86177
"8002194",4.71508
"8002209",3.90226
"8002211",3.98653
"8002216",1.57631
"8002218",4.52147
"8002237",5.16733
"8002245",4.33782
"8002247",1.45828
"8002249",4.34618
"8002260",1.64041
"8002262",4.25182
"8002264",1.48354
"8002266",6.68393
"8002270",3.36885
"8002272",5.04923
"8002283",3.46254
"8002289",5.80231
"8002301",4.56419
"8002303",7.044
"8002312",4.68472
"8002320",1.88115
"8002322",6.77064
"8002333",9.66401
"8002342",5.95217
"8002344",5.35604
"8002347",7.21763
"8002370",5.06615
"8002379",2.98197
"8002381",6.35614
"8002403",4.00961
"8002421",5.04831
"8002444",3.50752
"8002446",3.02905
"8002470",3.75006
"8002481",3.79295
"8002492",4.32673
"8002523",5.14598
"8002533",4.76683
"8002547",3.86898
"8002556",2.53961
"8002571",4.46605
"8002590",3.15848
"8002592",7.71563
"8002618",4.03288
"8002629",2.75971
"8002660",4.74153
"8002667",2.8442
"8002692",5.4986
"8002706",3.29468
"8002711",6.0934
"8002713",3.3479
"8002729",8.97668
"8002758",2.37466
"8002760",2.33653
"8002762",5.67657
"8002778",6.05796
"8002792",5.01436
"8002802",6.30971
"8002830",3.96316
"8002845",4.80932
"8002854",4.93954
"8002865",5.80432
"8002878",5.93934
"8002882",3.18956
"8002891",2.81311
"8002897",3.58106
"8002904",5.73836
"8002919",7.43468
"8002937",6.01359
"8002939",3.21902
"8002941",3.52517
"8002967",1.75595
"8002969",5.43481
"8002975",4.35617
"8002987",6.36966
"8002992",3.24479
"8002999",4.95546
"8003007",3.30827
"8003056",3.31337
"8003060",5.11294
"8003066",3.10471
"8003068",4.29767
"8003075",2.17134
"8003077",3.63179
"8003087",3.73645
"8003089",7.58378
"8003116",6.05391
"8003125",4.33724
"8003145",3.91297
"8003149",3.27046
"8003156",3.28183
"8003158",4.59122
"8003171",6.45837
"8003180",7.54068
"8003193",4.84725
"8003204",3.36676
"8003210",4.53675
"8003217",5.6365
"8003226",3.33529
"8003228",2.0181
"8003230",3.22743
"8003233",4.27516
"8003243",3.14133
"8003249",5.07191
"8003263",5.4586
"8003283",4.6328
"8003298",5.22132
"8003313",3.01921
"8003318",3.18892
"8003322",5.81761
"8003332",4.68731
"8003344",4.25742
"8003348",4.81013
"8003357",6.20129
"8003401",5.20641
"8003410",5.36653
"8003425",4.36806
"8003444",2.84433
"8003448",5.64999
"8003465",6.81721
"8003467",5.5481
"8003478",3.7983
"8003484",4.14666
"8003503",4.22752
"8003553",3.88615
"8003560",5.20217
"8003566",2.44186
"8003571",2.80323
"8003576",1.91659
"8003578",2.90169
"8003583",5.06468
"8003599",1.71108
"8003601",3.95221
"8003605",2.23931
"8003607",3.59306
"8003611",5.82493
"8003619",3.41512
"8003621",4.73915
"8003627",5.49321
"8003633",4.18777
"8003635",2.96019
"8003639",3.99526
"8003656",3.82956
"8003667",6.90393
"8003679",6.2263
"8003700",4.58809
"8003719",3.86746
"8003722",4.2424
"8003733",4.83534
"8003758",7.63055
"8003769",5.13456
"8003771",5.63776
"8003773",5.51178
"8003800",3.55749
"8003802",2.38031
"8003804",2.39892
"8003806",3.283
"8003808",2.62681
"8003810",4.28657
"8003812",3.36514
"8003814",3.36088
"8003824",4.33075
"8003840",3.95455
"8003844",2.83112
"8003846",2.80095
"8003848",1.96008
"8003850",3.94517
"8003857",4.22624
"8003859",1.87856
"8003861",3.54766
"8003875",4.94523
"8003889",1.63155
"8003892",4.20537
"8003903",4.91481
"8003922",4.51237
"8003926",3.85214
"8003939",4.35256
"8003948",3.32456
"8003953",6.35137
"8003962",4.63836
"8003991",5.66058
"8004024",2.98594
"8004030",5.60467
"8004043",3.33338
"8004057",5.87257
"8004081",4.90365
"8004086",3.17821
"8004111",6.61806
"8004133",5.44444
"8004144",4.98242
"8004152",3.3867
"8004165",1.50412
"8004167",3.5551
"8004175",4.71812
"8004184",7.3481
"8004195",4.68952
"8004201",3.69761
"8004219",2.18278
"8004221",2.92449
"8004237",9.73426
"8004241",5.74801
"8004247",6.73213
"8004255",4.25197
"8004266",4.3954
"8004271",7.12528
"8004293",4.93107
"8004309",3.75653
"8004325",4.46666
"8004331",4.47515
"8004360",4.61093
"8004364",3.04143
"8004372",4.16357
"8004385",4.67172
"8004394",2.76339
"8004400",2.86603
"8004404",4.42782
"8004408",3.6789
"8004416",4.07083
"8004428",4.33328
"8004431",6.8092
"8004464",5.53941
"8004485",5.33709
"8004497",7.70409
"8004506",7.80518
"8004508",5.10387
"8004510",7.10864
"8004521",6.05893
"8004532",2.67799
"8004534",3.04233
"8004545",3.02137
"8004556",3.96193
"8004571",3.52682
"8004580",3.87756
"8004671",4.7079
"8004691",4.23675
"8004694",3.8625
"8004699",6.78829
"8004741",4.39273
"8004763",3.93257
"8004784",4.06095
"8004802",3.5615
"8004804",4.30677
"8004832",4.32262
"8004842",4.17207
"8004859",1.52121
"8004861",2.57623
"8004867",6.14165
"8004880",5.19356
"8004889",3.00022
"8004905",3.79906
"8004922",4.67179
"8004938",3.17259
"8004940",3.0453
"8004946",2.85151
"8004948",4.11296
"8004955",3.16946
"8004957",2.99005
"8005029",5.71586
"8005043",2.18277
"8005048",2.82804
"8005064",4.08575
"8005089",5.21126
"8005097",4.55397
"8005102",2.31391
"8005104",2.7096
"8005106",2.12542
"8005110",4.65082
"8005117",3.54127
"8005132",4.39656
"8005134",5.25008
"8005141",5.95506
"8005153",1.24402
"8005155",2.34821
"8005157",4.40786
"8005166",7.99559
"8005171",4.5858
"8005191",6.4368
"8005200",2.97125
"8005202",3.50613
"8005204",4.91847
"8005221",1.70214
"8005223",2.23545
"8005225",3.32499
"8005231",5.21093
"8005233",2.20787
"8005235",7.04158
"8005243",3.00803
"8005245",3.59273
"8005247",4.52614
"8005260",4.48166
"8005265",1.80145
"8005267",4.43889
"8005289",3.42012
"8005305",3.99862
"8005313",5.47115
"8005328",3.34562
"8005397",1.54623
"8005399",6.29538
"8005407",4.23409
"8005433",3.25044
"8005435",4.92992
"8005441",4.17921
"8005444",3.20774
"8005446",3.02578
"8005449",5.72769
"8005458",5.69986
"8005471",10.0773
"8005473",4.20657
"8005475",5.84162
"8005483",3.33415
"8005501",7.21761
"8005510",2.10429
"8005512",4.90082
"8005529",3.62953
"8005547",9.28985
"8005549",4.2506
"8005553",9.28985
"8005555",4.26236
"8005557",4.67128
"8005574",4.06194
"8005576",4.15637
"8005586",2.81503
"8005601",3.24508
"8005603",3.60574
"8005626",3.72236
"8005628",4.03151
"8005630",1.79768
"8005632",1.6933
"8005634",1.72441
"8005636",1.91053
"8005638",6.19733
"8005655",2.32599
"8005657",3.9613
"8005659",2.53414
"8005661",6.27353
"8005679",4.67855
"8005683",1.92176
"8005685",2.24262
"8005687",5.19664
"8005689",5.04229
"8005695",4.57288
"8005697",3.29244
"8005699",4.79636
"8005707",5.20638
"8005726",4.38255
"8005733",5.59174
"8005736",6.20649
"8005739",3.26535
"8005743",2.69225
"8005745",1.54548
"8005747",2.65582
"8005749",2.42465
"8005751",2.40229
"8005753",2.15349
"8005755",1.47255
"8005757",1.38455
"8005759",1.42277
"8005761",1.54868
"8005763",1.34268
"8005765",8.58718
"8005777",3.27004
"8005785",4.99974
"8005809",3.5113
"8005814",5.31523
"8005829",4.45587
"8005833",3.75964
"8005836",3.14395
"8005839",4.86318
"8005847",5.73177
"8005857",5.56448
"8005865",4.34555
"8005877",5.23561
"8005879",3.25177
"8005894",3.41672
"8005903",6.99397
"8005943",7.22774
"8005951",4.03445
"8005953",4.21065
"8005955",2.79599
"8005957",4.62352
"8005959",4.30693
"8005978",6.0973
"8005992",1.53813
"8005994",5.9837
"8006005",4.22093
"8006019",3.32626
"8006028",2.21934
"8006030",7.08407
"8006052",4.94423
"8006063",4.42876
"8006081",2.05391
"8006083",1.61306
"8006085",2.6753
"8006112",5.17069
"8006119",3.21555
"8006121",2.75259
"8006123",7.80278
"8006148",5.53276
"8006161",3.79148
"8006170",5.80538
"8006181",3.86549
"8006183",6.62857
"8006187",3.71588
"8006214",5.31234
"8006227",2.03848
"8006229",5.8653
"8006237",6.03598
"8006239",7.07055
"8006296",3.2175
"8006298",4.8957
"8006317",2.63277
"8006319",4.73845
"8006321",3.5695
"8006323",1.713
"8006325",6.72134
"8006336",4.66168
"8006345",6.23189
"8006367",3.40515
"8006377",8.03365
"8006392",7.27774
"8006409",4.11667
"8006415",6.81791
"8006423",3.70878
"8006433",6.6836
"8006440",2.33428
"8006445",4.76866
"8006453",4.67812
"8006459",4.94893
"8006466",3.3459
"8006477",5.61165
"8006479",5.40251
"8006502",1.3857
"8006504",2.57103
"8006509",2.87617
"8006531",7.93622
"8006540",3.43861
"8006542",7.61418
"8006562",4.52646
"8006569",4.94164
"8006573",8.32244
"8006590",1.80118
"8006592",3.6436
"8006594",6.87415
"8006602",2.66966
"8006606",2.44623
"8006608",3.26912
"8006621",3.68595
"8006627",4.83583
"8006634",3.99461
"8006638",7.2304
"8006655",4.716
"8006668",4.01177
"8006679",3.19044
"8006681",3.95072
"8006690",6.1477
"8006706",2.3103
"8006715",5.2938
"8006736",4.27352
"8006744",1.63264
"8006746",4.94719
"8006762",7.29029
"8006768",4.3498
"8006779",4.77344
"8006786",4.44316
"8006788",5.86223
"8006812",7.05985
"8006820",6.81321
"8006834",3.58892
"8006836",2.4237
"8006845",8.80844
"8006850",6.57912
"8006865",4.21117
"8006877",5.36228
"8006896",4.08609
"8006900",3.25685
"8006906",5.74262
"8006940",4.98802
"8006958",1.86483
"8006968",3.37882
"8006984",5.88979
"8006999",4.98601
"8007008",4.94914
"8007023",6.71466
"8007028",5.98223
"8007043",5.4838
"8007058",4.53344
"8007069",5.2372
"8007071",3.71779
"8007084",4.03621
"8007100",7.65735
"8007108",2.85656
"8007112",5.76329
"8007115",5.45647
"8007118",3.59163
"8007123",2.70451
"8007127",2.77753
"8007130",3.43998
"8007134",4.11779
"8007139",1.54417
"8007141",10.1619
"8007148",4.33396
"8007152",4.12804
"8007154",6.04513
"8007169",2.41548
"8007176",2.82462
"8007188",5.34692
"8007197",5.04959
"8007208",2.86966
"8007212",5.61132
"8007228",6.87863
"8007250",5.11285
"8007259",4.4739
"8007263",4.44378
"8007272",5.53576
"8007290",5.34091
"8007302",4.94053
"8007310",2.00103
"8007312",5.33524
"8007323",4.19538
"8007348",4.74347
"8007355",5.90752
"8007363",4.02529
"8007388",2.20165
"8007397",6.11152
"8007414",2.5815
"8007420",4.91911
"8007427",5.6473
"8007429",2.37556
"8007435",5.20841
"8007441",7.41801
"8007446",5.81401
"8007454",4.00314
"8007462",4.05288
"8007471",6.12123
"8007483",4.96407
"8007493",3.21269
"8007497",1.50205
"8007499",1.53348
"8007501",1.72312
"8007503",2.31218
"8007505",6.14815
"8007530",2.2315
